,id,date,text,type,edited_date,parent_post_id,direct_reply_to,likes,language,textblob_polarity,vader_sentiment_positive,vader_sentiment_neutral,vader_sentiment_negative,vader_sentiment_compound,RuSentiment_positive,RuSentiment_neutral,RuSentiment_negative,user_screen_name
684,Ugyj8ng3Vz6Q2DSz8Zp4AaABAg,2022-10-23T04:04:34Z,a joke........if they really wanted to do something they should have killed him like i did to my aggressor...,Thread,2022-10-23T04:04:34Z,,,1,en,,0.101,0.254,0.645,-0.5859,,,,
685,Ugzf4uZoI58w4uBTSjN4AaABAg,2022-10-23T03:10:05Z,Should have cast Jeff Garlin season 10 Curb your enthusiasm for the role,Thread,2022-10-23T03:10:05Z,,,0,en,,0.195,,0.805,0.4404,,,,
686,UgzK2BkZraG2gupmIn14AaABAg,2022-10-22T21:38:52Z,"While this definitely needs to be talked about, will they also acknowledge all of the actors, producers, agents, everyone in Hollywood helped him cover this up? Especially females in Hollywood who knew what he would do to the others yet still brought them to him? That needs to be covered",Thread,2022-10-22T21:38:52Z,,,92,en,,0.059,,0.941,0.4696,,,,
687,Ugy-Vo0Jzcy2SgaZDgl4AaABAg,2022-10-22T20:00:56Z,Do they have to make a movie out of literally everything?,Thread,2022-10-22T20:00:56Z,,,0,en,,,,1.0,,,,,
688,UgxwpeycSVzvQJlAhwt4AaABAg,2022-10-22T13:45:42Z,1:43 indeed the feminist system does protect women who beat their boyfriends and husbands up as well as murder children. When will we get a documentary on that?,Thread,2022-10-22T13:45:42Z,,,4,en,,0.137,0.137,0.727,-0.25,,,,
689,9hUfG48IzCt9h_KHjJje_U,2022-10-24T18:29:08Z,that's likely not gonna happen because not only that system but also media among others is feminist.,Reply,2022-10-24T18:29:08Z,UgxwpeycSVzvQJlAhwt4AaABAg,,0,en,,,,1.0,,,,,
690,UgyJkLjYWPCsAIO6EiF4AaABAg,2022-10-22T13:40:37Z,This film is feminist propaganda and hate-speech against men. Women falsely accuse men out of sadism - 'She said' more like 'She lied'.,Thread,2022-10-22T13:40:37Z,,,5,en,-0.0125,0.098,0.234,0.668,-0.4349,,,,
691,UgzmjtfGCMlZ7Jinae14AaABAg,2022-10-21T18:09:58Z,"Its produced by Brad Pitt who ignored Angelina Jolie and Gwyneth Paltrow, making this movie and making a profit of the story of the very women he ignored is not redemption",Thread,2022-10-21T18:09:58Z,,,1,en,0.2,0.081,0.136,0.783,-0.2415,,,,
692,Ugzj0L3ZyXCHq0Nr6S94AaABAg,2022-10-21T08:20:50Z,This actually looks really interesting.  I might actually check it out.,Thread,2022-10-21T08:20:50Z,,,3,en,0.1666666666666666,0.23,,0.77,0.4576,,,,
693,Ugz0GuMJQO-7rVQn7Sx4AaABAg,2022-10-21T02:36:14Z,i totally thought this was gonna be a documentary lol,Thread,2022-10-21T02:36:14Z,,,1,en,0.2666666666666666,0.237,,0.763,0.4215,,,,
694,Ugx1u5PEr_pKhDG-_b54AaABAg,2022-10-20T20:23:40Z,What is with this acting lmao,Thread,2022-10-20T20:23:40Z,,,1,en,0.3,0.438,,0.562,0.5994,,,,
695,UgxfwjybLmVpxYFWHs14AaABAg,2022-10-20T20:18:32Z,Just what the world needs... a movie about creepy Weinstein so uppity broads can get riled up around the country. It's not like this didn't play out endlessly in the media.,Thread,2022-10-20T20:18:32Z,,,1,en,-0.3125,,0.125,0.875,-0.4847,,,,
696,UgzaKJJ-zhNNJc7dDwN4AaABAg,2022-10-19T21:39:14Z,This is gonna be awesome. I’ll finally see the dark side of the man who sexually abused all these woman and actresses .,Thread,2022-10-19T21:39:14Z,,,1,en,0.3375,0.144,0.116,0.739,0.2023,,,,
697,9hNn3iOoEn19hhkMiBIks_,2022-10-28T00:59:40Z,that’s most people in hollywood not just him about 80% do this shit,Reply,2022-10-28T00:59:40Z,UgzaKJJ-zhNNJc7dDwN4AaABAg,,0,en,0.15,,0.262,0.738,-0.6428,,,,
698,Ugzdo0pY_e9p5XSNCZx4AaABAg,2022-10-19T15:39:50Z,"I remember back in 2005 when the ex left me and took the kids, the movie North Country with Charlize Theron came out.  Now I graduated hs in 1985 and honestly didn't think that the kind of behavior exhibeted in that movie was prevalent during my formative years or ... the 80's.

I remember watching that movie and wondering how much or what did my sisters go through.  I wondered how a man could be such a pig and then go see his mother and keep his head up.  I can say at least that my dad wasn't that kind of man.  A sister had someone touch her inappropriately and years decades later my dad talked about it.  He told me that he went tot he kids father and told him.  Either you teach him to keep his hands of girls or the next time my dad would be him ( the father ) to within an inch of his life.

I know that even today there's sexual harassment and that it is probably 100x worse than I think it is.  Sh!t there's human trafficking in women still, like it's the middle ages out there.  

I think that traffickers, pedophiles, rapists, and/or any sexual predator needs to be given the chair and not after decades of appeals.  They need to be discharged from life and progeny from them need to be highly monitored.  It's not pretty and the sins of the father shouldn't have to be visited upon the sons but genetics are a wild and woolly topic.",Thread,2022-10-19T15:39:50Z,,,1,en,0.1352777777777777,0.014,0.042,0.944,-0.7435,,,,
699,UgyPy1SggLp67lecSvp4AaABAg,2022-10-19T07:49:01Z,This trailer made me think of Spotlight but that’s because Spotlight is also about a newspaper that breaks a story about sexual abuse allegations specifically child sexual abuse by Catholic priests,Thread,2022-11-15T05:14:32Z,,,1,en,0.3333333333333333,,0.286,0.714,-0.9274,,,,
700,9hMJ2wANiB_9iR9SNxchPi,2022-11-15T01:32:42Z,Same,Reply,2022-11-15T01:32:42Z,UgyPy1SggLp67lecSvp4AaABAg,,0,pt,,,,,,,,,
701,UgwR5X0ADMPClSdDmDp4AaABAg,2022-10-18T05:10:46Z,"Whilst the #MeToo movement started off as noble and right, it quickly became into what it’s real victims were tortured with i.e. drunk with power and unleashing abuse in every which direction. Read Asra Nomani’s substation on the entire timeline of the movement and it’s back door dealings - Anatomy of #BelieveHer Industry. For a shorter read and a basic exploration of what the movement turned out to be read Claire Berlinski’s article in the American Interest entitled The Warlock Hunt.
I mean if were to indeed listen to the voices of all women, then we might as well l hear these two women, too.",Thread,2022-10-18T05:10:46Z,,,1,en,0.0606547619047618,0.125,0.104,0.771,0.1531,,,,
702,Ugyvm2sJhkckP8Yr9Z54AaABAg,2022-10-17T10:21:28Z,What a joke. The movie industry is rotten to the core. The same studios who knew about his behaviour will now pretend that it never happened.,Thread,2022-10-17T10:21:28Z,,,0,en,,0.074,0.157,0.769,-0.3612,,,,
703,Ugy1nfwJElmHN30lEO14AaABAg,2022-10-16T21:39:30Z,god this will be amazing,Thread,2022-10-16T21:39:30Z,,,0,en,0.6000000000000001,0.663,,0.337,0.7096,,,,
704,UgyMCyy8NXS6ZXK4HIh4AaABAg,2022-10-16T03:45:05Z,It’s sad that in the end all the main women who spoke out against HW are still silently black listed by Hollywood and never got their careers back. This movie is hugely hypocritical.,Thread,2022-10-16T03:45:05Z,,,0,en,-0.0199999999999999,,0.171,0.829,-0.7501,,,,
705,UgxU85zn5IjBikpL_TN4AaABAg,2022-10-15T11:15:32Z,I hope it covers actors such as Meryl Streep who turned a blind eye.,Thread,2022-10-15T11:15:32Z,,,0,en,-0.25,0.165,0.153,0.682,0.0516,,,,
706,UgzeU9SQ6rT7H2YgeYN4AaABAg,2022-10-15T09:40:02Z,Are they going to include the part where Ronan Farrow just plucked all the investigative work Kantor and Twohey had already done for his piece and then won a fucking Pulitzer? That guy's a sham and a grifter (and Frank Sinatra's illegitimate son).,Thread,2022-10-15T09:40:02Z,,,0,en,-0.4,0.081,,0.919,0.5719,,,,
707,UgyOpKC9PDH9EKDJZl54AaABAg,2022-10-15T04:41:32Z,Will not be watching!!!,Thread,2022-10-15T04:41:32Z,,,2,en,,,,1.0,,,,,
708,UgwjpUZ-hzSapJVSPx14AaABAg,2022-10-14T16:34:34Z,Pocket Phonies,Thread,2022-10-14T16:34:34Z,,,0,de,,,,,,,,,
709,Ugzjvy6Sbgn1CXvcxuV4AaABAg,2022-10-14T14:57:14Z,AAAAAA,Thread,2022-10-14T14:57:14Z,,,0,hu,,,,,,,,,
710,Ugwq7iS4B_d67npNZr54AaABAg,2022-10-14T05:44:17Z,Du déjà vu ! C'est la même chose que '' scandale'' le film sur le patron de fox news,Thread,2022-10-14T05:44:17Z,,,1,fr,,,,,,,,,
711,UgwRGriWo5S9fU1xDzZ4AaABAg,2022-10-13T20:25:12Z,Hollywood is really a internet Meme at this point. What are you expecting to accomplish with this film? Everyone already knows the truth again this is another example of writers running out of ideas for films or just being so lazy and stubborn and pandering that they do not care to create good art anymore. Do we really need a film about Weinstein/Epstein or trump when this same institution protected them for decades?,Thread,2022-10-15T21:50:10Z,,,1,en,0.1699999999999999,0.13,0.123,0.748,0.1563,,,,
712,UgzIorCrHPrLVNqQlKJ4AaABAg,2022-10-11T23:24:57Z,💀💀,Thread,2022-10-11T23:24:57Z,,,0,und,,,,,,,,,
713,Ugy15zSkzP7_F0bIRYR4AaABAg,2022-10-11T23:15:01Z,Money can’t buy everything. Especially when one is physically unattractive.,Thread,2022-10-11T23:15:01Z,,,0,en,,,0.244,0.756,-0.4404,,,,
714,UgwA-mayzBxuZapK6Td4AaABAg,2022-10-11T10:21:41Z,"If it were not for ""Jennifer Siebel Newsom's"" name being involved; ""NO ONE"" would CARE!!  There's little difference between Weinstein and Epstein; both are/were deplorable human predators but there remains 1 stark contrast.  1 is presently in a cushy prison pod (kinda like Gisele) whereas the other ""hung himself"" while 4 CCTV cameras simultaneously failed to record his being on suicide watch with 2 guards present and nary a stitch of clothing in his cell.  ""Nothing to see here"" until an illegitimate Governor's wife gets thrown into the mix!  Have we (as American society) FINALLY become as DUMB as they've trained us to be during the last 50 years?",Thread,2022-10-11T10:21:41Z,,,0,en,-0.090625,0.041,0.166,0.793,-0.9652,,,,
715,UgxiJzdmypQmoLL5UId4AaABAg,2022-10-09T22:49:07Z,Hollywood always finds a way to manipulate a way into looking like the good guys,Thread,2022-10-09T22:49:07Z,,,0,en,0.7,0.293,,0.707,0.6597,,,,
716,UgxEziwd2TCF-dO8EvB4AaABAg,2022-10-09T22:10:07Z,"Hollywood turned a blind eye to the ""casting couch"" for so long, and now are only talking about it because their deep dark secrets got out. Now they've made a movie to profit off of it and to lecture the peasants about believing all women?",Thread,2022-10-09T22:10:07Z,,,0,en,-0.14,0.06,0.056,0.885,0.0516,,,,
717,UgwH3PPgBLlRP7UhCjx4AaABAg,2022-10-09T15:00:03Z,"Culture Connection: ""Hollywood Ending” with New York Times Bestselling Author Ken Auletta, October 20, 7:00 PM (EST).  This program will be moderated by Brian Alessandro",Thread,2022-10-09T15:00:03Z,,,0,en,0.1363636363636363,,,1.0,,,,,
718,UgzLT2fPnUyxULMhBoN4AaABAg,2022-10-08T19:30:57Z,Scott's main line,Thread,2022-10-08T19:30:57Z,,,0,en,0.1666666666666666,,,1.0,,,,,
719,Ugwd2vDn9N8cxrPMTZ14AaABAg,2022-10-08T14:56:50Z,Enough with these movies nobody wants to see. These people just want a pat on the back. It’s just a waste of money and time. I want to be entertained. I can’t wait for this movie to flop.,Thread,2022-10-08T14:56:50Z,,,0,en,,0.122,0.12,0.759,-0.2263,,,,
720,9gvkGpI0Dat9xJ9_n2G9Kt,2023-11-19T18:50:50Z,"Well I mean films like this are nothing new there are literally films about 9/11 and the Holocaust 

Films are not just entertainment",Reply,2023-11-19T18:50:50Z,Ugwd2vDn9N8cxrPMTZ14AaABAg,,0,en,-0.0880681818181818,0.171,0.087,0.743,0.3111,,,,
721,UgwaxNTM3DKFj51mE_N4AaABAg,2022-10-06T18:23:14Z,Here comes Hollywood to make a another movie about Hollywood being bad and no one will bat an eye,Thread,2022-10-06T18:23:14Z,,,1,en,-0.6999999999999998,,0.251,0.749,-0.6908,,,,
722,UgxY9urSC3pnBk4Vzh54AaABAg,2022-10-05T19:51:20Z,I mean bruh we know what happened lol,Thread,2022-10-05T19:51:20Z,,,0,en,0.24375,0.286,,0.714,0.4215,,,,
723,UgwOdzIHvCeQnDWbHaJ4AaABAg,2022-10-04T11:29:08Z,"Unless they talk about all the A list movie stars that covered up for him also, I’m  not that interested. Just Hollywood telling it in a way that’s self serving again.",Thread,2022-10-04T11:29:40Z,,,0,en,0.25,,0.07,0.93,-0.3089,,,,
724,UgyHSi2RJAQGPT9ItUF4AaABAg,2022-10-04T06:12:48Z,"You know that quote where it's said that the truth is somewhere in the middle? Well I doubt this movie is ""that middle"", considering that almost ALL of Hollywood knew about Harvey and did NOTHING. But having said all of that...looks like a good watch",Thread,2022-10-04T06:12:48Z,,,1,en,0.2333333333333333,0.198,0.034,0.768,0.8201,,,,
725,UgzJMu_yPzz9EbqzYBR4AaABAg,2022-10-03T19:03:28Z,Me too is over,Thread,2022-10-03T19:03:28Z,,,1,en,,,,1.0,,,,,
726,UgwxkrI8qFWoOUaRpnp4AaABAg,2022-10-03T03:23:49Z,"Oh great, another piece of woke trash",Thread,2022-10-03T03:23:49Z,,,1,en,0.8,0.406,,0.594,0.6249,,,,
727,Ugxxe0GrXCWP7JcPwkZ4AaABAg,2022-10-03T01:29:41Z,Harvey Weinstein is a monster that Hollywood protected for years!!!,Thread,2022-10-03T01:29:41Z,,,2,en,,0.296,,0.704,0.5826,,,,
728,Ugyi3MC75FupcPFvaap4AaABAg,2022-09-30T23:26:08Z,"Carey Mulligan be great as Michelle Forcier when Hollywood gets round to doing movies on the transing-of-children scandal. 
“You’re not listening to me. Medical affirmation begins when the patient says they’re ready for it”. 😢",Thread,2022-09-30T23:26:08Z,,,0,en,0.2,0.148,0.135,0.717,0.1531,,,,
729,UgwMwU6HcE2e2sIp_NN4AaABAg,2022-09-30T13:23:36Z,"It kinda rubs me the wrong way making this film based on something so recent, it feels more like a money grab than it is actually spreading a message",Thread,2022-09-30T13:23:36Z,,,1,en,,0.085,0.094,0.821,-0.079,,,,
730,UgxgICyPR7pQppt23ih4AaABAg,2022-09-29T22:40:43Z,What is it exactly that we're looking at here.,Thread,2022-09-29T22:40:43Z,,,0,en,0.25,,,1.0,,,,,
731,UgxBFO6tq8rYtBmoeRF4AaABAg,2022-09-26T05:55:08Z,"NOtice one of the female characters says ""there are a lot of Harveys out there"" without saying his last name because otherwise, it could be misinterpreted as an anti-Semitic trope.",Thread,2022-09-26T05:55:08Z,,,0,en,,,0.073,0.927,-0.3182,,,,
732,UgxpEtlJJgZhWDDpuVh4AaABAg,2022-09-23T22:24:23Z,Makes me wonder how Bob Weinstein and Quentin Tarantino will react to this movie...,Thread,2022-09-23T22:24:23Z,,,0,en,,,,1.0,,,,,
733,UgxrmLID2aa1mJ1UUOt4AaABAg,2022-09-19T13:29:59Z,"🤣😂😂🤣 ""Rich Lives Matter",Thread,2022-09-19T13:29:59Z,,,2,de,-0.7,,,,,,,,
734,UgzEiWyBJHvB02Mx5xR4AaABAg,2022-09-17T07:28:42Z,Does anyone know who the actress is at 1:10 and 1:37? She looks so familiar and it's driving me crazy,Thread,2022-09-17T07:29:10Z,,,0,en,-0.1124999999999999,,0.112,0.888,-0.34,,,,
735,Ugzn2T9wjmQDE4qt99F4AaABAg,2022-09-13T21:02:59Z,"Si devono menzionare tutte le donne e uomini i attori e attrici ,che sapevate e hanno lavorato con Harvey, e pure si lodano ancora senza essere puniti",Thread,2022-09-13T21:02:59Z,,,0,it,,,,,,,,,
736,UgyOpsQLo4GMHogP6vx4AaABAg,2022-09-13T20:50:44Z,"Questi sono film da raccontare ,no  i bullet train babilon ,e giungla",Thread,2022-09-13T20:50:44Z,,,0,it,,,,,,,,,
737,Ugw7-fU-dRyQcFzovpF4AaABAg,2022-09-13T20:49:00Z,"Già c'è anche Pitt che sapeva e ha lavorato con Harvey ,e umiliato Angie ,ma volevo aplaudire i sex della minchia pitt",Thread,2022-09-13T20:49:00Z,,,0,it,,,,,,,,,
738,UgyU3k9wxA8lnIVnL-14AaABAg,2022-09-10T16:24:20Z,look forward to more films on the Weinstein effect.,Thread,2022-09-10T16:24:20Z,,,2,en,0.5,,,1.0,,,,,
739,Ugzc4rtgGchWbeq01Vl4AaABAg,2022-09-07T17:10:28Z,Why is this giving me Spotlight vibes?,Thread,2022-09-07T17:10:28Z,,,1,en,,0.314,,0.686,0.4118,,,,
740,UgzH5CPcFWNJSK13fvh4AaABAg,2022-09-03T23:30:13Z,No box office bomb this year is going to be more satisfying than when this one tanks.,Thread,2022-09-03T23:30:13Z,,,2,en,0.5,0.145,0.238,0.617,-0.2748,,,,
741,UgzOLJr1tGo9E5uln8l4AaABAg,2022-09-03T18:48:56Z,The greatest ever movie Hollywood is going to present us against patriarchal feudal society. She said and the justice starts from this freedom of expression against this inhumane illogical privileged system.,Thread,2022-09-03T18:48:56Z,,,3,en,0.0333333333333333,0.358,0.042,0.6,0.9403,,,,
742,UgwhcowAvB232PH589F4AaABAg,2022-09-03T15:45:12Z,"She said: ""I know you are going to produce a big movie and you have plenty of pretty girls to choose from to fill the roles. I have no special talent, but I'll let you use all of my holes if you cast me"".
Then, a few years later, she changed her mind.",Thread,2022-09-03T15:45:12Z,,,1,en,-0.0257142857142857,0.038,0.059,0.903,-0.0503,,,,
743,UgygJ3cAk9MU6ZpeBVx4AaABAg,2022-09-03T13:43:57Z,This will be a shitty movie,Thread,2022-09-03T13:43:57Z,,,1,en,,,0.419,0.581,-0.5574,,,,
744,UgymhJLsudI2N_r4dRN4AaABAg,2022-08-27T20:03:57Z,"Sadly, the authors of the book that served as its basis compromised their own credibility by simply dropping the name Christine Blasey Ford. By now, everyone knows Ford lied, and even altered her voice to tell those lies.",Thread,2022-08-27T20:24:59Z,,,2,en,0.0333333333333333,,0.19,0.81,-0.802,,,,
745,UgymavpTutv6fuYa3WN4AaABAg,2022-08-26T17:37:03Z,That’s what,Thread,2022-08-26T17:37:03Z,,,1,en,,,,1.0,,,,,
746,UgwrDSBo4MfS3uwR51l4AaABAg,2022-08-23T06:40:05Z,Will Harvey be like a CGI character or are they getting Vincent D'Onofrio to play him?,Thread,2022-08-23T06:40:05Z,,,0,en,,0.259,,0.741,0.5994,,,,
747,UgwIWWvuTdf12f1HxWt4AaABAg,2022-08-22T01:35:42Z,Cb.,Thread,2022-08-22T01:35:42Z,,,0,cy,,,,,,,,,
748,UgwdeLtDRzrSVtM3F6F4AaABAg,2022-08-20T13:08:58Z,"''She said'' was not a good book... The accusations were not properly investigated, the journalists clearly did not  'cross-examine' accusers; the journalists were just happy that the women made accusations on the record. Why the trailer does not mention anything about women seeking huge payouts, which of course is a very important fact in all this? After such negative publicity he was convicted without any proper evidence.",Thread,2022-08-20T13:58:13Z,,,1,en,0.13,0.134,0.133,0.733,0.0225,,,,
749,Ugw89ssPNZYAfdX0s694AaABAg,2022-08-18T19:02:34Z,"If this movie just has in balls half what Carey Mulligan in bad accent, to attack those in power who knew what was happening and not only never have said anything, but treated that scum like god, then it will be a go!",Thread,2022-08-18T19:02:34Z,,,1,en,-0.3104166666666666,0.125,0.087,0.788,0.4389,,,,
750,UgzOJP-fte1VtfPUQS94AaABAg,2022-08-18T04:37:41Z,"That's what....


-That's what",Thread,2022-08-18T04:37:41Z,,,0,en,,,,1.0,,,,,
751,Ugw508mu05EUdhyvhYN4AaABAg,2022-08-18T02:16:03Z,Go carey #oscarnom,Thread,2022-08-18T02:16:03Z,,,2,pt,,,,,,,,,
752,UgxoiKz8dcB_hNs467R4AaABAg,2022-08-17T14:53:14Z,"Leave the guy alone, he's in prison. These women took the $$, the movie roles, the new show, they could have walked away.",Thread,2022-08-17T14:53:14Z,,,1,en,0.1363636363636363,,0.255,0.745,-0.6705,,,,
